Unnamed: 0,Product Category,Product Name,Review Date,Review Text,Topic,Sentiment,Marketplace,Username
2487,,,2024-06-05 21:00:00,"Крепость:НормальныйАроматность:АроматныйВкус:Насыщенный Это мой первый дрип кофе. Сначала купила маленькую упаковку, понравился, заказала большую. Пока шел, испытывала душевные терзания, пришлось заказать в доставке продуктов дрип кофе другого производителя. Не смотря на ассорти вкусов там, мне ни один не понравился. Слава кофе, большая упаковка приехала и теперь можно упиваться им сколько угодно. Супер...  Читать полностью",Удобство,Positive,Ozon,tasty_coffee
2488,,,2024-05-31 21:00:00,"Крепость:НормальныйАроматность:АроматныйВкус:Насыщенный Вкусно и много, всю дорогу несла в руках нарадоваться не могла. 
Уже заказывала версию мини решила что нужно больше кофе. Кофе вкусный и хорошо идёт с молоком и льдом. Упаковка пришла целая и чистая.",Удобство,Positive,Ozon,tasty_coffee
2489,,,2024-05-31 21:00:00,"Крепость:НормальныйАроматность:АроматныйВкус:Насыщенный Вкусно и много, всю дорогу несла в руках нарадоваться не могла. 
Уже заказывала версию мини решила что нужно больше кофе. Кофе вкусный и хорошо идёт с молоком и льдом. Упаковка пришла целая и чистая.",Удобство,Positive,Ozon,tasty_coffee
2490,,,2024-05-29 21:00:00,Ароматность:Ароматный Очень ароматный ! Удобный способ приготовления !,Удобство,Positive,Ozon,tasty_coffee
2491,,,2024-05-29 21:00:00,Ароматность:Ароматный Очень ароматный ! Удобный способ приготовления !,Удобство,Positive,Ozon,tasty_coffee
2492,,,2024-05-26 21:00:00,"Крепость:НормальныйВкус:НасыщенныйАроматность:Ароматный
        Достоинства
       Покупаю не первый раз, кофе нравится, доставка быстрая.  
        Недостатки
       Жаль, что обжарка февральская, хотелось посвежее.  
        Комментарий
       Видно, лучше через сайт Tasty заказывать.",Удобство,Positive,Ozon,tasty_coffee
2493,,,2024-05-26 21:00:00,"Крепость:НормальныйВкус:НасыщенныйАроматность:Ароматный
        Достоинства
       Покупаю не первый раз, кофе нравится, доставка быстрая.  
        Недостатки
       Жаль, что обжарка февральская, хотелось посвежее.  
        Комментарий
       Видно, лучше через сайт Tasty заказывать.",Удобство,Positive,Ozon,tasty_coffee
2494,,,2024-05-25 21:00:00,"Крепость:НормальныйВкус:НасыщенныйАроматность:Ароматный
        Достоинства
       Вкусный и свежий  
        Недостатки
       Долго везут в регионы(  
        Комментарий
       Не хватает пакетика на 5 литровый чайник ((( Приходится использовать 2 пакета чтобы был вкус хоть какой-то . На запах кофе бомба !",Удобство,Negative,Ozon,tasty_coffee
2495,,,2024-05-25 21:00:00,"Крепость:НормальныйВкус:НасыщенныйАроматность:Ароматный
        Достоинства
       Вкусный и свежий  
        Недостатки
       Долго везут в регионы(  
        Комментарий
       Не хватает пакетика на 5 литровый чайник ((( Приходится использовать 2 пакета чтобы был вкус хоть какой-то . На запах кофе бомба !",Удобство,Negative,Ozon,tasty_coffee
2496,,,2024-05-23 21:00:00,Вкус:НормальныйАроматность:НормальныйКрепость:Нормальный Отлично подходит для быстрого приготовления кофе. Вкус довольно неплохой! Удобный формат !,Удобство,Positive,Ozon,tasty_coffee
2497,,,2024-05-23 21:00:00,Вкус:НормальныйАроматность:НормальныйКрепость:Нормальный Отлично подходит для быстрого приготовления кофе. Вкус довольно неплохой! Удобный формат !,Удобство,Positive,Ozon,tasty_coffee
2498,,,2024-05-24 21:00:00,"Вкус:НасыщенныйКрепость:НормальныйАроматность:Нормальный Моя любовь! Теперь и в огромной пачке - заказал с зарплаты и не переживаешь, что до следующей не хватит! Коллега высказала восхищение низкой кислотностью. Несмотря на то, что рекомендуется употреблять с молоком, нам отлично идёт вообще без всего - очень интересный вкус!",Удобство,Positive,Ozon,tasty_coffee
2499,,,2024-05-24 21:00:00,"Вкус:НасыщенныйКрепость:НормальныйАроматность:Нормальный Моя любовь! Теперь и в огромной пачке - заказал с зарплаты и не переживаешь, что до следующей не хватит! Коллега высказала восхищение низкой кислотностью. Несмотря на то, что рекомендуется употреблять с молоком, нам отлично идёт вообще без всего - очень интересный вкус!",Удобство,Positive,Ozon,tasty_coffee
2500,,,2024-05-19 21:00:00,"Крепость:НормальныйВкус:НасыщенныйАроматность:Ароматный
        Достоинства
       Хороший вкус. Очень приятный аромат. Удобная У",Удобство,Positive,Ozon,tasty_coffee
2501,,,2024-05-19 21:00:00,"Крепость:НормальныйВкус:НасыщенныйАроматность:Ароматный
        Достоинства
       Хороший вкус. Очень приятный аромат. Удобная У",Удобство,Positive,Ozon,tasty_coffee
2502,,,2024-05-19 21:00:00,"Ароматность:АроматныйВкус:НасыщенныйКрепость:Нормальный Качественный кофе. При заваривании чудесный аромат стоит на всю кухню. Действительно хорошо сочетается с молоком (я делала с кокосовым), мне показалось, что молоко даже лучше раскрывает вкус и аромат. Нравится, что способ заварки такой быстрый и удобный. В общем и целом, Бэрри - отличный вариант для новичков. С удовольствием буду пробовать другие сорта...  Читать полностью",Удобство,Positive,Ozon,tasty_coffee
2503,,,2024-05-19 21:00:00,"Ароматность:АроматныйВкус:НасыщенныйКрепость:Нормальный Качественный кофе. При заваривании чудесный аромат стоит на всю кухню. Действительно хорошо сочетается с молоком (я делала с кокосовым), мне показалось, что молоко даже лучше раскрывает вкус и аромат. Нравится, что способ заварки такой быстрый и удобный. В общем и целом, Бэрри - отличный вариант для новичков. С удовольствием буду пробовать другие сорта...  Читать полностью",Удобство,Positive,Ozon,tasty_coffee
2504,,,2024-05-19 21:00:00,"Ароматность:АроматныйВкус:НормальныйКрепость:Нормальный Цедится дольше, чем дрипы других производителей, а в остальном отличный кофе 🔝",Удобство,Negative,Ozon,tasty_coffee
2505,,,2024-05-19 21:00:00,"Ароматность:АроматныйВкус:НормальныйКрепость:Нормальный Цедится дольше, чем дрипы других производителей, а в остальном отличный кофе 🔝",Удобство,Negative,Ozon,tasty_coffee
2506,,,2024-05-08 21:00:00,"Сам кофе беру не первый раз. Очень нравится, никаких претензий. Такой объем купила впервые и не ожидала, что помимо упаковки производителя ничего не будет, даже пленки. В результате мой кофе уже продегустировали до меня. Пришло 28 дрипов вместо 30.",Удобство,Negative,Ozon,tasty_coffee
2507,,,2024-05-08 21:00:00,"Сам кофе беру не первый раз. Очень нравится, никаких претензий. Такой объем купила впервые и не ожидала, что помимо упаковки производителя ничего не будет, даже пленки. В результате мой кофе уже продегустировали до меня. Пришло 28 дрипов вместо 30.",Удобство,Negative,Ozon,tasty_coffee
2508,,,2024-05-07 21:00:00,"Крепость:НормальныйАроматность:АроматныйВкус:Насыщенный Берем регулярно, аромат  на весь офис. Вкусный, удобный для заваривания. Очень удобно, когда нет кофе машины, а хочется настоящий кофе.",Удобство,Positive,Ozon,tasty_coffee
2509,,,2024-05-07 21:00:00,"Крепость:НормальныйАроматность:АроматныйВкус:Насыщенный Берем регулярно, аромат  на весь офис. Вкусный, удобный для заваривания. Очень удобно, когда нет кофе машины, а хочется настоящий кофе.",Удобство,Positive,Ozon,tasty_coffee
2510,,,2024-05-08 21:00:00,"Достоинства
       мне нравится этот кофе в дрип пакетах, покупаю не в первый раз.",Удобство,Positive,Ozon,tasty_coffee
2511,,,2024-05-08 21:00:00,"Достоинства
       мне нравится этот кофе в дрип пакетах, покупаю не в первый раз.",Удобство,Positive,Ozon,tasty_coffee
2512,,,2024-08-02 21:00:00,"Вкус:НормальныйКрепость:НормальныйАроматность:Ароматный Удобно, вкусно. Много пакетиков.",Упаковка,Positive,Ozon,tasty_coffee
2513,,,2024-08-02 21:00:00,"Вкус:НормальныйКрепость:НормальныйАроматность:Ароматный Удобно, вкусно. Много пакетиков.",Упаковка,Positive,Ozon,tasty_coffee
2514,,,2024-08-01 21:00:00,"Здравствуйте. Заказала и оплатила 30 беленьких дрип пакетов, а пришло 20 разных. Ваш кофе люблю и это отличная возможность попробовать другие вкусы, но все же я платила за 30 шт 😒😒 не путайте, пожалуйста, больше заказы.",Упаковка,Negative,Ozon,tasty_coffee
2515,,,2024-08-01 21:00:00,"Здравствуйте. Заказала и оплатила 30 беленьких дрип пакетов, а пришло 20 разных. Ваш кофе люблю и это отличная возможность попробовать другие вкусы, но все же я платила за 30 шт 😒😒 не путайте, пожалуйста, больше заказы.",Упаковка,Negative,Ozon,tasty_coffee
2516,,,2024-07-23 21:00:00,"Кофе этот давно заказываю, с молоком отлично сочетается! Выгодная упаковка, очень понравилось!",Упаковка,Positive,Ozon,tasty_coffee
2517,,,2024-07-23 21:00:00,"Кофе этот давно заказываю, с молоком отлично сочетается! Выгодная упаковка, очень понравилось!",Упаковка,Positive,Ozon,tasty_coffee
2518,,,2024-06-24 21:00:00,"Не знаю что с помолом, запах отталкивает. До этого брала по 10 пакетиков, и оба раза было вкусно. 
Больше не возьму большую упаковку, эту бы допить...",Упаковка,Negative,Ozon,tasty_coffee
2519,,,2024-06-24 21:00:00,"Не знаю что с помолом, запах отталкивает. До этого брала по 10 пакетиков, и оба раза было вкусно. 
Больше не возьму большую упаковку, эту бы допить...",Упаковка,Negative,Ozon,tasty_coffee
2520,,,2024-06-23 21:00:00,"Вкус:НасыщенныйКрепость:НормальныйАроматность:Ароматный Вкусный кофе, который удобно брать как на работу, так и в путешествия 
С молоком просто идеальный вкус 
Удобно, что в коробке 30 штук, купил сразу на месяц и забыл )",Упаковка,Positive,Ozon,tasty_coffee
2521,,,2024-06-23 21:00:00,"Вкус:НасыщенныйКрепость:НормальныйАроматность:Ароматный Вкусный кофе, который удобно брать как на работу, так и в путешествия 
С молоком просто идеальный вкус 
Удобно, что в коробке 30 штук, купил сразу на месяц и забыл )",Упаковка,Positive,Ozon,tasty_coffee
2522,,,2024-06-18 21:00:00,Ароматность:АроматныйКрепость:СлабыйВкус:Насыщенный Мой любимый кофе у них и удобный формат с твердой коробкой,Упаковка,Positive,Ozon,tasty_coffee
2523,,,2024-06-18 21:00:00,Ароматность:АроматныйКрепость:СлабыйВкус:Насыщенный Мой любимый кофе у них и удобный формат с твердой коробкой,Упаковка,Positive,Ozon,tasty_coffee
2524,,,2024-06-09 21:00:00,"Крепость:НормальныйВкус:НормальныйАроматность:Нормальный Наконец-то мой размерчик упаковки)
Вкус хороший, удобно брать с собой в поездку или на работу.",Упаковка,Positive,Ozon,tasty_coffee
2525,,,2024-06-09 21:00:00,"Крепость:НормальныйВкус:НормальныйАроматность:Нормальный Наконец-то мой размерчик упаковки)
Вкус хороший, удобно брать с собой в поездку или на работу.",Упаковка,Positive,Ozon,tasty_coffee
2526,,,2024-06-09 21:00:00,"Упаковка отвратительная! Мятая, в заломах. Прям на коробку наклеяли наклейки, сделали записи прям на коробке! А брала кофе на подарок!  Хотела поставить одну звезду за отсутствие упаковки и такое отношение к заказу.",Упаковка,Negative,Ozon,tasty_coffee
2527,,,2024-06-09 21:00:00,"Упаковка отвратительная! Мятая, в заломах. Прям на коробку наклеяли наклейки, сделали записи прям на коробке! А брала кофе на подарок!  Хотела поставить одну звезду за отсутствие упаковки и такое отношение к заказу.",Упаковка,Negative,Ozon,tasty_coffee
2528,,,2024-06-05 21:00:00,"Крепость:НормальныйАроматность:АроматныйВкус:Насыщенный Это мой первый дрип кофе. Сначала купила маленькую упаковку, понравился, заказала большую. Пока шел, испытывала душевные терзания, пришлось заказать в доставке продуктов дрип кофе другого производителя. Не смотря на ассорти вкусов там, мне ни один не понравился. Слава кофе, большая упаковка приехала и теперь можно упиваться им сколько угодно. Супер...  Читать полностью",Упаковка,Positive,Ozon,tasty_coffee
2529,,,2024-06-05 21:00:00,"Крепость:НормальныйАроматность:АроматныйВкус:Насыщенный Это мой первый дрип кофе. Сначала купила маленькую упаковку, понравился, заказала большую. Пока шел, испытывала душевные терзания, пришлось заказать в доставке продуктов дрип кофе другого производителя. Не смотря на ассорти вкусов там, мне ни один не понравился. Слава кофе, большая упаковка приехала и теперь можно упиваться им сколько угодно. Супер...  Читать полностью",Упаковка,Positive,Ozon,tasty_coffee
2530,,,2024-06-04 21:00:00,"Крепость:НормальныйВкус:НормальныйАроматность:Нормальный
        Достоинства
       Мужу нравится.  
        Комментарий
       Мне понравился больше, чем в чёрных пакетах.",Упаковка,Positive,Ozon,tasty_coffee
2531,,,2024-06-04 21:00:00,"Крепость:НормальныйВкус:НормальныйАроматность:Нормальный
        Достоинства
       Мужу нравится.  
        Комментарий
       Мне понравился больше, чем в чёрных пакетах.",Упаковка,Positive,Ozon,tasty_coffee
2532,,,2024-05-31 21:00:00,"Крепость:НормальныйАроматность:АроматныйВкус:Насыщенный Вкусно и много, всю дорогу несла в руках нарадоваться не могла. 
Уже заказывала версию мини решила что нужно больше кофе. Кофе вкусный и хорошо идёт с молоком и льдом. Упаковка пришла целая и чистая.",Упаковка,Positive,Ozon,tasty_coffee
2533,,,2024-05-31 21:00:00,"Крепость:НормальныйАроматность:АроматныйВкус:Насыщенный Вкусно и много, всю дорогу несла в руках нарадоваться не могла. 
Уже заказывала версию мини решила что нужно больше кофе. Кофе вкусный и хорошо идёт с молоком и льдом. Упаковка пришла целая и чистая.",Упаковка,Positive,Ozon,tasty_coffee
2534,,,2024-05-30 21:00:00,"Ароматность:АроматныйКрепость:НормальныйВкус:Насыщенный Очень вкусный ароматный кофе, но с его заказом есть проблема, вместо 30 приходят 20, а то и 19 пакетов. Заказывала 3 раза. Первый вроде все ок, второй засомневалась, что пакетиков мало в коробке, посчитала 20. Отказалась, перезаказала, ситуация та же. Видимо придется отказаться от этого кофе, потому, что непонятно когда придет целая коробка и придет...  Читать полностью",Упаковка,Negative,Ozon,tasty_coffee
2535,,,2024-05-30 21:00:00,"Ароматность:АроматныйКрепость:НормальныйВкус:Насыщенный Очень вкусный ароматный кофе, но с его заказом есть проблема, вместо 30 приходят 20, а то и 19 пакетов. Заказывала 3 раза. Первый вроде все ок, второй засомневалась, что пакетиков мало в коробке, посчитала 20. Отказалась, перезаказала, ситуация та же. Видимо придется отказаться от этого кофе, потому, что непонятно когда придет целая коробка и придет...  Читать полностью",Упаковка,Negative,Ozon,tasty_coffee
2536,,,2024-05-25 21:00:00,"Крепость:НормальныйАроматность:АроматныйВкус:Насыщенный
        Достоинства
       Вкусный кофе. С молоком идеальное сочетание. Всегда стабильное качество.  
        Недостатки
       Упаковка ни как не защищена во время транспортировки, нет даже стикеров.",Упаковка,Negative,Ozon,tasty_coffee
2537,,,2024-05-25 21:00:00,"Крепость:НормальныйАроматность:АроматныйВкус:Насыщенный
        Достоинства
       Вкусный кофе. С молоком идеальное сочетание. Всегда стабильное качество.  
        Недостатки
       Упаковка ни как не защищена во время транспортировки, нет даже стикеров.",Упаковка,Negative,Ozon,tasty_coffee
2538,,,2024-05-23 21:00:00,Товар пришел без упаковки даже в пленку не могли завернуть.Кофе хороший.,Упаковка,Negative,Ozon,tasty_coffee
2539,,,2024-05-23 21:00:00,Товар пришел без упаковки даже в пленку не могли завернуть.Кофе хороший.,Упаковка,Negative,Ozon,tasty_coffee
2540,,,2024-05-24 21:00:00,"Вкус:НасыщенныйКрепость:НормальныйАроматность:Нормальный Моя любовь! Теперь и в огромной пачке - заказал с зарплаты и не переживаешь, что до следующей не хватит! Коллега высказала восхищение низкой кислотностью. Несмотря на то, что рекомендуется употреблять с молоком, нам отлично идёт вообще без всего - очень интересный вкус!",Упаковка,Positive,Ozon,tasty_coffee
2541,,,2024-05-24 21:00:00,"Вкус:НасыщенныйКрепость:НормальныйАроматность:Нормальный Моя любовь! Теперь и в огромной пачке - заказал с зарплаты и не переживаешь, что до следующей не хватит! Коллега высказала восхищение низкой кислотностью. Несмотря на то, что рекомендуется употреблять с молоком, нам отлично идёт вообще без всего - очень интересный вкус!",Упаковка,Positive,Ozon,tasty_coffee
2542,,,2024-05-08 21:00:00,"Сам кофе беру не первый раз. Очень нравится, никаких претензий. Такой объем купила впервые и не ожидала, что помимо упаковки производителя ничего не будет, даже пленки. В результате мой кофе уже продегустировали до меня. Пришло 28 дрипов вместо 30.",Упаковка,Negative,Ozon,tasty_coffee
2543,,,2024-05-08 21:00:00,"Сам кофе беру не первый раз. Очень нравится, никаких претензий. Такой объем купила впервые и не ожидала, что помимо упаковки производителя ничего не будет, даже пленки. В результате мой кофе уже продегустировали до меня. Пришло 28 дрипов вместо 30.",Упаковка,Negative,Ozon,tasty_coffee
2544,,,2024-05-08 21:00:00,"Достоинства
       мне нравится этот кофе в дрип пакетах, покупаю не в первый раз.",Упаковка,Positive,Ozon,tasty_coffee
2545,,,2024-05-08 21:00:00,"Достоинства
       мне нравится этот кофе в дрип пакетах, покупаю не в первый раз.",Упаковка,Positive,Ozon,tasty_coffee
2546,,,2024-07-31 21:00:00,"Ароматность:АроматныйКрепость:НормальныйВкус:Насыщенный Спасибо за отличный кофе! Свежий, ароматный, вкусный!",Аромат,Positive,Ozon,tasty_coffee
2547,,,2024-07-31 21:00:00,"Ароматность:АроматныйКрепость:НормальныйВкус:Насыщенный Спасибо за отличный кофе! Свежий, ароматный, вкусный!",Аромат,Positive,Ozon,tasty_coffee
2548,,,2024-07-19 21:00:00,"Аромат на работе стоит не только на кухне, но и по всему коридору! Посадила на этот кофе и сотрудников!",Аромат,Positive,Ozon,tasty_coffee
2549,,,2024-07-19 21:00:00,"Аромат на работе стоит не только на кухне, но и по всему коридору! Посадила на этот кофе и сотрудников!",Аромат,Positive,Ozon,tasty_coffee
2550,,,2024-06-24 21:00:00,"Не знаю что с помолом, запах отталкивает. До этого брала по 10 пакетиков, и оба раза было вкусно. 
Больше не возьму большую упаковку, эту бы допить...",Аромат,Negative,Ozon,tasty_coffee
2551,,,2024-06-24 21:00:00,"Не знаю что с помолом, запах отталкивает. До этого брала по 10 пакетиков, и оба раза было вкусно. 
Больше не возьму большую упаковку, эту бы допить...",Аромат,Negative,Ozon,tasty_coffee
2552,,,2024-06-18 21:00:00,Вкус:НасыщенныйКрепость:НормальныйАроматность:Ароматный Из многих дрип пакетов самые сбалансированые по вкусу и аромату и главное не горчит,Аромат,Positive,Ozon,tasty_coffee
2553,,,2024-06-18 21:00:00,Вкус:НасыщенныйКрепость:НормальныйАроматность:Ароматный Из многих дрип пакетов самые сбалансированые по вкусу и аромату и главное не горчит,Аромат,Positive,Ozon,tasty_coffee
2554,,,2024-06-15 21:00:00,"Крепость:НормальныйАроматность:АроматныйВкус:Насыщенный Очень полюбился этот кофе. Ароматный, вкусный. С молоком самое то)",Аромат,Positive,Ozon,tasty_coffee
2555,,,2024-06-15 21:00:00,"Крепость:НормальныйАроматность:АроматныйВкус:Насыщенный Очень полюбился этот кофе. Ароматный, вкусный. С молоком самое то)",Аромат,Positive,Ozon,tasty_coffee
2556,,,2024-06-11 21:00:00,"Вкус:НасыщенныйАроматность:АроматныйКрепость:Нормальный Среди всех представленных на рынке дрип-кофе,беру только этот.
Вкус и ароматика,крепость и цена очень радуют.",Аромат,Positive,Ozon,tasty_coffee
2557,,,2024-06-11 21:00:00,"Вкус:НасыщенныйАроматность:АроматныйКрепость:Нормальный Среди всех представленных на рынке дрип-кофе,беру только этот.
Вкус и ароматика,крепость и цена очень радуют.",Аромат,Positive,Ozon,tasty_coffee
2558,,,2024-06-11 21:00:00,"Ароматность:АроматныйКрепость:НормальныйВкус:Насыщенный Отличный кофе. До этого брала 10 пакетов, в этот раз решила взять сразу 30, так как кофе вкусный, не горчит, очень приятный аромат, пить одно удовольстви",Аромат,Positive,Ozon,tasty_coffee
2559,,,2024-06-11 21:00:00,"Ароматность:АроматныйКрепость:НормальныйВкус:Насыщенный Отличный кофе. До этого брала 10 пакетов, в этот раз решила взять сразу 30, так как кофе вкусный, не горчит, очень приятный аромат, пить одно удовольстви",Аромат,Positive,Ozon,tasty_coffee
2560,,,2024-06-09 21:00:00,"Вкус:НасыщенныйАроматность:АроматныйКрепость:Нормальный
        Достоинства
       Очень хороший вкус, насыщенный. Запах вообще супер. Не сильно горький как другой кофе.  
        Недостатки
       Приходит в коробке без упаковки и поэтому коробка иногда потертая и грязная. На качество никак не влияет.  
        Комментарий
       Быстро кончается, поэтому лучше заказывать з",Аромат,Positive,Ozon,tasty_coffee
2561,,,2024-06-09 21:00:00,"Вкус:НасыщенныйАроматность:АроматныйКрепость:Нормальный
        Достоинства
       Очень хороший вкус, насыщенный. Запах вообще супер. Не сильно горький как другой кофе.  
        Недостатки
       Приходит в коробке без упаковки и поэтому коробка иногда потертая и грязная. На качество никак не влияет.  
        Комментарий
       Быстро кончается, поэтому лучше заказывать з",Аромат,Positive,Ozon,tasty_coffee
2562,,,2024-05-30 21:00:00,"Ароматность:АроматныйКрепость:НормальныйВкус:Насыщенный Очень вкусный ароматный кофе, но с его заказом есть проблема, вместо 30 приходят 20, а то и 19 пакетов. Заказывала 3 раза. Первый вроде все ок, второй засомневалась, что пакетиков мало в коробке, посчитала 20. Отказалась, перезаказала, ситуация та же. Видимо придется отказаться от этого кофе, потому, что непонятно когда придет целая коробка и придет...  Читать полностью",Аромат,Positive,Ozon,tasty_coffee
2563,,,2024-05-30 21:00:00,"Ароматность:АроматныйКрепость:НормальныйВкус:Насыщенный Очень вкусный ароматный кофе, но с его заказом есть проблема, вместо 30 приходят 20, а то и 19 пакетов. Заказывала 3 раза. Первый вроде все ок, второй засомневалась, что пакетиков мало в коробке, посчитала 20. Отказалась, перезаказала, ситуация та же. Видимо придется отказаться от этого кофе, потому, что непонятно когда придет целая коробка и придет...  Читать полностью",Аромат,Positive,Ozon,tasty_coffee
2564,,,2024-05-29 21:00:00,Вкусный и ароматный коф,Аромат,Positive,Ozon,tasty_coffee
2565,,,2024-05-29 21:00:00,Вкусный и ароматный коф,Аромат,Positive,Ozon,tasty_coffee
2566,,,2024-05-29 21:00:00,Ароматность:Ароматный Очень ароматный ! Удобный способ приготовления !,Аромат,Positive,Ozon,tasty_coffee
2567,,,2024-05-29 21:00:00,Ароматность:Ароматный Очень ароматный ! Удобный способ приготовления !,Аромат,Positive,Ozon,tasty_coffee
2568,,,2024-05-28 21:00:00,Очень очень бесподобный аромат и вкус! Теперь буду пробывать разные вкусы. Огромное спасибо.,Аромат,Positive,Ozon,tasty_coffee
2569,,,2024-05-28 21:00:00,Очень очень бесподобный аромат и вкус! Теперь буду пробывать разные вкусы. Огромное спасибо.,Аромат,Positive,Ozon,tasty_coffee
2570,,,2024-05-25 21:00:00,"Крепость:НормальныйВкус:НасыщенныйАроматность:Ароматный
        Достоинства
       Вкусный и свежий  
        Недостатки
       Долго везут в регионы(  
        Комментарий
       Не хватает пакетика на 5 литровый чайник ((( Приходится использовать 2 пакета чтобы был вкус хоть какой-то . На запах кофе бомба !",Аромат,Positive,Ozon,tasty_coffee
2571,,,2024-05-25 21:00:00,"Крепость:НормальныйВкус:НасыщенныйАроматность:Ароматный
        Достоинства
       Вкусный и свежий  
        Недостатки
       Долго везут в регионы(  
        Комментарий
       Не хватает пакетика на 5 литровый чайник ((( Приходится использовать 2 пакета чтобы был вкус хоть какой-то . На запах кофе бомба !",Аромат,Positive,Ozon,tasty_coffee
2572,,,2024-05-23 21:00:00,"Шикарное кофе, очень классный аромат. Вкус мягкий, нет горечи и кислинки.",Аромат,Positive,Ozon,tasty_coffee
2573,,,2024-05-23 21:00:00,"Шикарное кофе, очень классный аромат. Вкус мягкий, нет горечи и кислинки.",Аромат,Positive,Ozon,tasty_coffee
2574,,,2024-05-19 21:00:00,"Крепость:НормальныйВкус:НасыщенныйАроматность:Ароматный
        Достоинства
       Хороший вкус. Очень приятный аромат. Удобная У",Аромат,Positive,Ozon,tasty_coffee
2575,,,2024-05-19 21:00:00,"Крепость:НормальныйВкус:НасыщенныйАроматность:Ароматный
        Достоинства
       Хороший вкус. Очень приятный аромат. Удобная У",Аромат,Positive,Ozon,tasty_coffee
2576,,,2024-05-19 21:00:00,"Ароматность:АроматныйВкус:НасыщенныйКрепость:Нормальный Качественный кофе. При заваривании чудесный аромат стоит на всю кухню. Действительно хорошо сочетается с молоком (я делала с кокосовым), мне показалось, что молоко даже лучше раскрывает вкус и аромат. Нравится, что способ заварки такой быстрый и удобный. В общем и целом, Бэрри - отличный вариант для новичков. С удовольствием буду пробовать другие сорта...  Читать полностью",Аромат,Positive,Ozon,tasty_coffee
2577,,,2024-05-19 21:00:00,"Ароматность:АроматныйВкус:НасыщенныйКрепость:Нормальный Качественный кофе. При заваривании чудесный аромат стоит на всю кухню. Действительно хорошо сочетается с молоком (я делала с кокосовым), мне показалось, что молоко даже лучше раскрывает вкус и аромат. Нравится, что способ заварки такой быстрый и удобный. В общем и целом, Бэрри - отличный вариант для новичков. С удовольствием буду пробовать другие сорта...  Читать полностью",Аромат,Positive,Ozon,tasty_coffee
2578,,,2024-05-14 21:00:00,"Крепость:НормальныйАроматность:НормальныйВкус:Нормальный Впринципе средний кофе, ни больше, ни меньше - на свои деньги. Сам по себе немного крепковат, вкус плоский, запах похож на сильную обжарку. Сами дрипы невнятные, проливают то безмерно долго, то быст",Аромат,Negative,Ozon,tasty_coffee
2579,,,2024-05-14 21:00:00,"Крепость:НормальныйАроматность:НормальныйВкус:Нормальный Впринципе средний кофе, ни больше, ни меньше - на свои деньги. Сам по себе немного крепковат, вкус плоский, запах похож на сильную обжарку. Сами дрипы невнятные, проливают то безмерно долго, то быст",Аромат,Negative,Ozon,tasty_coffee
2580,,,2024-05-07 21:00:00,"Крепость:НормальныйАроматность:АроматныйВкус:Насыщенный Берем регулярно, аромат  на весь офис. Вкусный, удобный для заваривания. Очень удобно, когда нет кофе машины, а хочется настоящий кофе.",Аромат,Positive,Ozon,tasty_coffee
2581,,,2024-05-07 21:00:00,"Крепость:НормальныйАроматность:АроматныйВкус:Насыщенный Берем регулярно, аромат  на весь офис. Вкусный, удобный для заваривания. Очень удобно, когда нет кофе машины, а хочется настоящий кофе.",Аромат,Positive,Ozon,tasty_coffee
2582,,,2024-08-01 21:00:00,"Здравствуйте. Заказала и оплатила 30 беленьких дрип пакетов, а пришло 20 разных. Ваш кофе люблю и это отличная возможность попробовать другие вкусы, но все же я платила за 30 шт 😒😒 не путайте, пожалуйста, больше заказы.",Цена,Negative,Ozon,tasty_coffee
2583,,,2024-08-01 21:00:00,"Здравствуйте. Заказала и оплатила 30 беленьких дрип пакетов, а пришло 20 разных. Ваш кофе люблю и это отличная возможность попробовать другие вкусы, но все же я платила за 30 шт 😒😒 не путайте, пожалуйста, больше заказы.",Цена,Negative,Ozon,tasty_coffee
2584,,,2024-06-17 21:00:00,Норм. Дорог,Цена,Negative,Ozon,tasty_coffee
2585,,,2024-06-17 21:00:00,Норм. Дорог,Цена,Negative,Ozon,tasty_coffee
2586,,,2024-06-11 21:00:00,"Вкус:НасыщенныйАроматность:АроматныйКрепость:Нормальный Среди всех представленных на рынке дрип-кофе,беру только этот.
Вкус и ароматика,крепость и цена очень радуют.",Цена,Positive,Ozon,tasty_coffee
2587,,,2024-06-11 21:00:00,"Вкус:НасыщенныйАроматность:АроматныйКрепость:Нормальный Среди всех представленных на рынке дрип-кофе,беру только этот.
Вкус и ароматика,крепость и цена очень радуют.",Цена,Positive,Ozon,tasty_coffee
2588,,,2024-05-14 21:00:00,"Крепость:НормальныйАроматность:НормальныйВкус:Нормальный Впринципе средний кофе, ни больше, ни меньше - на свои деньги. Сам по себе немного крепковат, вкус плоский, запах похож на сильную обжарку. Сами дрипы невнятные, проливают то безмерно долго, то быст",Цена,Neutral,Ozon,tasty_coffee
2589,,,2024-05-14 21:00:00,"Крепость:НормальныйАроматность:НормальныйВкус:Нормальный Впринципе средний кофе, ни больше, ни меньше - на свои деньги. Сам по себе немного крепковат, вкус плоский, запах похож на сильную обжарку. Сами дрипы невнятные, проливают то безмерно долго, то быст",Цена,Neutral,Ozon,tasty_coffee
